AcceptedAnswerId,AnswerCount,Body,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount
0,2,"<p>I'm developing an app that needs to send something via BBM, so I wanted to try it out.</p>

<p>The problem is I can't get the BBM simulator to run.</p>

<p>I followed the instructions found on the <a href=""http://us.blackberry.com/developers/blackberrymessenger/"" rel=""nofollow"">Blackberry Messenger</a> page but when I execute run.bat it says the following:</p>

<pre><code>&lt;2011-09-01 23:26:08.530 PYT&gt;:[0]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, Admin. Task- H
TTP Proxy Mappings&gt;
&lt;2011-09-01 23:26:08.538 PYT&gt;:[1]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, Admin. Task- r
efresh media management&gt;
&lt;2011-09-01 23:26:08.577 PYT&gt;:[2]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, The push servi
ce is ready to receive requests&gt;
&lt;2011-09-01 23:26:08.635 PYT&gt;:[3]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = J2SE 1
.7.0 Charsets supported:Big5,Big5-HKSCS,EUC-JP,EUC-KR,GB18030,GB2312,GBK,IBM-Tha
i,IBM00858,IBM01140,IBM01141,IBM01142,IBM01143,IBM01144,IBM01145,IBM01146,IBM011
47,IBM01148,IBM01149,IBM037,IBM1026,IBM1047,IBM273,IBM277,IBM278,IBM280,IBM284,I
BM285,IBM297,IBM420,IBM424,IBM437,IBM500,IBM775,IBM850,IBM852,IBM855,IBM857,IBM8
60,IBM861,IBM862,IBM863,IBM864,IBM865,IBM866,IBM868,IBM869,IBM870,IBM871,IBM918,
ISO-2022-CN,ISO-2022-JP,ISO-2022-JP-2,ISO-2022-KR,ISO-8859-1,ISO-8859-13,ISO-885
9-15,ISO-8859-2,ISO-8859-3,ISO-8859-4,ISO-8859-5,ISO-8859-6,ISO-8859-7,ISO-8859-
8,ISO-8859-9,JIS_X0201,JIS_X0212-1990,KOI8-R,KOI8-U,Shift_JIS,TIS-620,US-ASCII,U
TF-16,UTF-16BE,UTF-16LE,UTF-32,UTF-32BE,UTF-32LE,UTF-8,windows-1250,windows-1251
,windows-1252,windows-1253,windows-1254,windows-1255,windows-1256,windows-1257,w
indows-1258,windows-31j,x-Big5-HKSCS-2001,x-Big5-Solaris,x-euc-jp-linux,x-EUC-TW
,x-eucJP-Open,x-IBM1006,x-IBM1025,x-IBM1046,x-IBM1097,x-IBM1098,x-IBM1112,x-IBM1
122,x-IBM1123,x-IBM1124,x-IBM1364,x-IBM1381,x-IBM1383,x-IBM33722,x-IBM737,x-IBM8
33,x-IBM834,x-IBM856,x-IBM874,x-IBM875,x-IBM921,x-IBM922,x-IBM930,x-IBM933,x-IBM
935,x-IBM937,x-IBM939,x-IBM942,x-IBM942C,x-IBM943,x-IBM943C,x-IBM948,x-IBM949,x-
IBM949C,x-IBM950,x-IBM964,x-IBM970,x-ISCII91,x-ISO-2022-CN-CNS,x-ISO-2022-CN-GB,
x-iso-8859-11,x-JIS0208,x-JISAutoDetect,x-Johab,x-MacArabic,x-MacCentralEurope,x
-MacCroatian,x-MacCyrillic,x-MacDingbat,x-MacGreek,x-MacHebrew,x-MacIceland,x-Ma
cRoman,x-MacRomania,x-MacSymbol,x-MacThai,x-MacTurkish,x-MacUkraine,x-MS932_0213
,x-MS950-HKSCS,x-MS950-HKSCS-XP,x-mswin-936,x-PCK,x-SJIS_0213,x-UTF-16LE-BOM,X-U
TF-32BE-BOM,X-UTF-32LE-BOM,x-windows-50220,x-windows-50221,x-windows-874,x-windo
ws-949,x-windows-950,x-windows-iso2022jp&gt;
&lt;2011-09-01 23:26:08.637 PYT&gt;:[4]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, DefaultJobPool
 Pool size = 10&gt;
&lt;2011-09-01 23:26:08.638 PYT&gt;:[5]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, DefaultJobPool
 Queue length = 20&gt;
&lt;2011-09-01 23:26:08.639 PYT&gt;:[6]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, maxMem: 518979
584 maxPoolSize: 10&gt;
&lt;2011-09-01 23:26:08.653 PYT&gt;:[7]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Connec
ted, TOPSERVICE = KEYNEGO, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.654 PYT&gt;:[8]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Connec
ted, TOPSERVICE = SERVICE_BOOK, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.655 PYT&gt;:[9]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Connec
ted, TOPSERVICE = SRPH, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.656 PYT&gt;:[10]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = CMIME, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.657 PYT&gt;:[11]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = RIM_IM, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.658 PYT&gt;:[12]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = IPPP, LOWERSERVICE = GME&gt;
&lt;2011-09-01 23:26:08.659 PYT&gt;:[13]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = GME, LOWERSERVICE = MDP&gt;
&lt;2011-09-01 23:26:08.660 PYT&gt;:[14]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = REG, LOWERSERVICE = MDP&gt;
&lt;2011-09-01 23:26:08.661 PYT&gt;:[15]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = MDP, LOWERSERVICE = GPAK&gt;
&lt;2011-09-01 23:26:08.662 PYT&gt;:[16]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SCM, EVENT = Conne
cted, TOPSERVICE = GPAK, LOWERSERVICE = UDP&gt;
&lt;2011-09-01 23:26:08.674 PYT&gt;:[17]:&lt;BBM_MDS&gt;:&lt;EVENT&gt;:&lt;LAYER = SCM, BBM MDS_START
MDS; &gt;
&lt;2011-09-01 23:26:08.676 PYT&gt;:[18]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, LAYER = SRPH
, EVENT = Initialization&gt;
&lt;2011-09-01 23:26:08.699 PYT&gt;:[19]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;maxMem: 518979584 maxQueue
Size: 250&gt;
&lt;2011-09-01 23:26:08.701 PYT&gt;:[20]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, LAYER = SRPH
, EVENT = Started&gt;
&lt;2011-09-01 23:26:08.702 PYT&gt;:[21]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, EVENT = Star
ted, THREAD = SRPHprotocolMainThread&gt;
&lt;2011-09-01 23:26:08.703 PYT&gt;:[22]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, EVENT = Star
ted, THREAD = SRPHListenOnDatagramStatus&gt;
&lt;2011-09-01 23:26:08.705 PYT&gt;:[23]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, EVENT = Star
ted, THREAD = SRPHListenForClientsPackets&gt;
&lt;2011-09-01 23:26:08.705 PYT&gt;:[24]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SRPH, EVENT = Star
ted, THREAD = SRPHQueuesManager&gt;
&lt;2011-09-01 23:26:08.708 PYT&gt;:[25]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SB, EVENT = Starte
d, THREAD = ListenOnDatagramStatus&gt;
&lt;2011-09-01 23:26:08.708 PYT&gt;:[26]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = SB, EVENT = Starte
d, THREAD = ListenForClientsStatus&gt;
&lt;2011-09-01 23:26:08.709 PYT&gt;:[27]:&lt;BBM_MDS&gt;:&lt;DEBUG&gt;:&lt;LAYER = BBM, EVENT = Initi
alization&gt;
&lt;2011-09-01 23:26:08.737 PYT&gt;:[28]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, BBMSessionJob
Pool Pool size = 10&gt;
&lt;2011-09-01 23:26:08.737 PYT&gt;:[29]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, BBMSessionJob
Pool Queue length = 20&gt;
&lt;2011-09-01 23:26:08.739 PYT&gt;:[30]:&lt;BBM_MDS&gt;:&lt;INFO &gt;:&lt;LAYER = SCM, BBMSessionJob
Pool Queue length = 1280&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion, net.rim.application.ipproxyservice.b.a: Initialize failed&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   at net.rim.application.ipproxyservice.IPProxyServiceApplication.start(Un
known Source)&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   at net.rim.application.ipproxyservice.IPProxyServiceApplication.main(Unk
nown Source)&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion, Caused by: java.lang.Exception: java.lang.Exception: java.lang.SecurityExc
eption&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   at net.rim.protocol.bbm.BBMProtocol.initialize(Unknown Source)&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   at net.rim.protocol.bbm.BBMProtocol.start(Unknown Source)&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   at net.rim.service.c.start(Unknown Source)&gt;
&lt;2011-09-01 23:26:08.789 PYT&gt;:[31]:&lt;BBM_MDS&gt;:&lt;ERROR&gt;:&lt;LAYER = SCM, EVENT = Excep
tion,   ... 2 more&gt;
</code></pre>

<ul>
<li>Java SE Development Kit 7 installed: C:\jdk1.7.0\</li>
<li>Java JRE installed: C:\jdk1.7.0\jre7\</li>
</ul>

<p>(Note that there is another jre folder: C:\jdk1.7.0\jre)</p>

<p>JAVA_HOME variable points to: C:\jdk1.7.0\<br/>
Added ""C:\jdk1.7.0\bin\;"" to the front of path variable.<br/>
Copied files local_policy.jar and US_export_policy.jar to both<br/>

<li>1) C:\jdk1.7.0\jre\lib\security ; and</li>
<li>2) C:\jdk1.7.0\jre7\lib\security</li>

(I first copied them only to C:\jdk1.7.0\jre7\lib\security but it said ""Did you install Unlimited Strength Jurisdiction Policy Files?"")</p>

<p>I downloaded the SDK, extracted the contents to ""C:\BBM\"", got into MDS Simulator and extracted the contents right there as well.</p>

<p>Running Windows 7 64 bits.</p>

<p>What am I missing here?</p>
",0,0,2011-09-02T03:57:29.887,0,7279075,550190,1,0,<blackberry><simulator><bb-messenger>,Blackberry MDS Simulator installation problem,848
0,1,"<p>My software development team has recently found itself implementing few different communication protocols for our product to achieve integration with various external products.</p>

<p>Although each protocol was different, the implementation process was very similar. Here are some common things that I've seen:</p>

<ol>
<li>The specific communication protocol was always defined above some standard protocol (UDP, TCP/IP, Serial, CAN) and included a set of messages passing from one side to another. The structure of theses messages was predefined and described by the protocol.</li>
<li>The implementation of this protocol in our product always started from writing C++ header files based on the information provided by the protocol.</li>
<li>In order to allow early integration cycles and properly test our code we always found ourselves developing simulators that implemented our/their side of the protocol.</li>
</ol>

<p>Here comes the question: do you know any tool that could help us to automate / simplify the processes described above?</p>

<p>Ideally I'd like to have a framework that allows me to do the following:</p>

<ol>
<li>Define the protocol in some editor / formal language</li>
<li>Export the protocol definition to Doc/PDF in a human-readable format</li>
<li>Export the protocol definition to C++ header files (and probably to other languages)</li>
<li>Based on the protocol definition automatically (or semi-automatically) produce a simulator of both sides in the communication </li>
</ol>

<p>I’d be thankful for any help and/or suggestion.</p>
",1,0,2011-09-06T22:29:08.110,1,7326910,162045,1,5,<protocols><simulator>,Tools for protocol simulation,1493
0,3,"<p>I believe this question has been asked before but the solution(s) offered were not relevant or applicable to me.</p>

<p>I am halfway through coding a game app and have just added basic Game Center functionality to my app - it just checks if the user is signed into the Game Center upon startup. If not, it should show a pop-up box prompting the user to either sign in or cancel. When I ran the app in my iPad simulator, I realised it was not doing anything. When I tried running the Game Center app itself in my iPad simulator, I realised that I could not sign in with my usual iTunesconnect account - it just kept hanging. When I tried to ""Create new account"", it said ""Game Center account services are currently unavailable"". However I am able to use the Safari app in the simulator to access the web.</p>

<p>I have an iPad at home which is connected to the internet via the same router (so it cannot be a firewall config problem) which is always on Game Center. When I got the error message on my simulator, I checked the connection on my iPad and I was still logged into the Game Center. When I tried signing out, I could sign in again immediately without any problems. So I tried testing my app in my iPad instead - I got xCode to build the app in my iPad. When I ran the app, it popped up the pop-up box, saying it was using a Sandbox account, and prompted me to sign in with my itunesConnnect account so I did so, but nothing else happened - however I had not programmed any further Game Center functionality into the app. When I quit my app and tried running the Game Center app from my iPad, it started behaving like the iPad simulator -- it would hang when I tried to sign in with my iTunesconnect account, and when I tried to create a new account instead, it would tell me that the services were currently unavailable... when barely 10 mins before, before I installed and ran my app, everything was working OK. </p>

<p>Could I have hosed some settings in my iPad Game Center and now it won't work?? I do not understand how installing my app could have affected the Game Center app in any way. Now both my iPad device and my simulator will not sign into Game Center. </p>

<p>PS: I have checked my /etc/hosts file etc. on my computer and it is the default file, it cannot be a problem with my firewall because I was always able to access Game Center on my iPad before this. Does anyone have any ideas? This is driving me crazy and I wonder if I have to resort to clicking ""Restore"" on my Ipad to bring the Game Center back. But it still won't solve the problem with the simulator on my Mac not working.</p>

<p>Thank you for any suggestions!!!!
Artie</p>
",1,0,2011-09-09T16:17:52.507,2,7364591,937130,1,1,<ipad><center><simulator>,IOS Game Center on iPad simulator not working,4563
0,1,"<p>I have a native app which run well in both simulator and ipad device. </p>

<p>But there is a <code>UIWebView</code> to load static HTML files, most HTML page run well, but only one web page has the issue : simulator can run well , but can not show completely on device. </p>

<p>How many possible causes for this sort of issue ? </p>

<p>Thanks </p>
",0,0,2011-09-15T10:53:18.287,0,7429651,338204,1,0,<ios><html5><uiwebview><simulator>,UIWebView works well in Simulator but not in iPad device,501
0,1,"<p>I've found several references to a build setting in XCode called EXCLUDED_SOURCE_FILE_NAMES - the pattern below hints at how it works. But I can't figure out how to use this option in XCode (4.02).</p>

<p>""EXCLUDED_SOURCE_FILE_NAMES[sdk=iphoneos*][arch=*]"" = ...</p>

<p>The goal is to have one or more source files compile when the target is the Simulator, and a different set of source files compile when the target is an iOS device. </p>

<p>I figure I need to tell xcode the list of files for each target. So, how do I implement that using this setting? Where in XCode does it go? Is there any documentation for how to do this?</p>

<p>I also need to do the same thing with a static lib. Specifically - I have a static lib I want to include in my project, but the lib only supports arm not i386, so, when building for the simulator, I need to exclude this file from being linked! </p>

<p>Can this be done?</p>
",0,0,2011-09-24T03:51:41.123,2,7536908,230154,1,7,<ios><simulator>,How do I use EXCLUDED_SOURCE_FILE_NAMES in XCode 4 (iOS),4648
0,1,"<p>I am getting the errors within the simulator (1.6 version) when I click and try and access the information. </p>

<p>I have created a screen capture of all the errors in the simulator. </p>

<p><img src=""https://i.stack.imgur.com/PM9t4.jpg"" alt=""Go to: www.goinggreenfilmfestival.com/errors-simulator.jpg""> </p>

<p>I looked into some of the coding and a lot of the features say: </p>

<pre><code>//showLocationMap 
public void showLocationMap(){ 
</code></pre>

<p>It looks like a lot of the features say void. Maybe that is the issue? So how do I change that so that the feature is allowed?</p>
",1,0,2011-09-27T03:52:08.103,0,7564025,966218,1,2,<android><eclipse><simulator>,"Maps, Facebook, Email, Youtube Errors in Android Eclipse Simulator",87
0,1,"<p>My app runs fine on my physical device (iphone 4), it also runs fine on the IOS simulator, but only after the second time I ty to run it from Xcode. </p>

<p>So the sequence in which things are happening is:</p>

<ol>
<li>IOS simulator closed.</li>
<li>I press ""ctrl R"" in XCode</li>
<li>IOS simulator starts, app starts but gets no further then the splash screen (does
not crash it just sits at the splash screen)</li>
<li>I press the stop Button in Xcode (app stops running in Simulator)</li>
<li>I Press ""ctrl R"" again </li>
<li>App starts in IOS simulator and runs like a charm..</li>
</ol>

<p>If I close the IOS simulator reopen open it from finder and run the installed version, it runs without problems.</p>

<p>Two questions, </p>

<ol>
<li>has anyone had a similar experience?</li>
<li>am I in trouble when submitting my app to the appStore</li>
</ol>

<p>Thnx, Sebastian</p>
",7,0,2011-09-27T19:02:17.767,0,7574347,761830,1,2,<ios><simulator>,IOS simulator problem app only runs when started for the second time..,706
7652614,1,"<p>What could be the reason that SKPaymentQueue canMakePayments always returns null? I run in Simluator...</p>
",0,0,2011-10-04T18:20:14.443,0,7652305,184057,1,1,<iphone><ios><in-app-purchase><simulator>,SKPaymentQueue canMakePayments returns null,702
7691977,1,"<p>This is a recurring problem for me, after any sort of update I can no longer run my app in the simulator - any simulator.   Most recently I updated to phonegap 1.1.0.  Now when I run the app I only get the message Build Succeeded but no message or activity relating to the simulator, it just doesn't popup and i get no error messages. I'm not sure how I got past this after previous updates (eg to xcode 4 and to phonegap 1.0.0) but this time it seems worse.</p>

<p>Is there  a build setting or build phase i need to set, if so which and to what?</p>
",0,0,2011-10-06T17:07:13.757,1,7677926,491739,1,1,<xcode><cordova><simulator>,How to make my ios phonegap app run in simulator with xcode 4?,608
7687075,1,"<p>I am attempting make a simulator class that will use a Queue to add the Carriages from Train in to a Queue, so it will become a Queue of carriages. Carriage is also the dataType of the train class. </p>

<p>I will use a method to enqueue trains as they arrive, adding them to different queues. I will also have a method to dequeue trains once their cargo has been unloaded.</p>

<p>I have a Train class which has a private variable of:</p>

<pre><code>LinkedList&lt;Carriage&gt; *list;
</code></pre>

<p>Queue class has a private variable of:</p>

<pre><code>LinkedList&lt;dataType&gt; *list;
</code></pre>

<p>In my demo file I am calling:</p>

<pre><code>Train* train1; //declare a train.

train1 = new Train(arr); //instantiate train with an array of integers

Queue&lt;Carriage&gt; queue1;  //declare a queue.

queue1 = new Queue&lt;Carriage&gt;(train1); //instantiate queue with train data.
</code></pre>

<p>I am having a problem with my queue class, I am not quite sure on how to implement it.</p>

<p>My Queue class.h:</p>

<pre><code>template &lt;typename dataType&gt; //dataType
class Queue
{

public:
           Queue();

       Queue(dataType arr[]);

           ~Queue();

           void pop();

           void push(dataType data);

private:

    LinkedList&lt;dataType&gt; *list;

};

#include ""Queue.template""
//there is also a namespace and a macroguard, left them out of this.
</code></pre>

<p>EDIT - Did not add enough information.</p>

<p>In the above demo file code, I want to be able to call queue1 = new Queue(train1);</p>

<p>When I do this I get errors so I know I'm doing something wrong with my constructor, as they are both linkedlists, do i need to use a loop to assign the carriages in to the queue? </p>

<p>What I need help with is getting the train carriages in to the queue.</p>

<p>Thanks :)</p>
",5,0,2011-10-07T11:58:20.037,0,7686911,938372,1,0,<c++><queue><linked-list><simulator>,Using Queue class to queue carriages of a Train - C++,799
